observation_id,metric_id,firm_network,entity_id,entity_name,entity_scope,jurisdiction,geography_original,geography_canonical,service_line_original,service_line_canonical,industry_original,industry_canonical,client_id,period_start,period_end,fiscal_year_label,calendar_year,as_of_date,value_original_text,value_numeric,value_low,value_high,unit_original,unit_canonical,scale_original,currency_original,value_in_original_currency,value_usd_nominal,value_usd_constant_price,fx_rate_used,fx_rate_type,inflation_index_used,observation_status,reported_calculated_proxy_or_estimate,definition_from_source,formula_or_transformation,numerator_observation_ids,denominator_observation_ids,sample_size,population_size,source_id,source_locator,source_excerpt,extraction_method,comparability_score,confidence_score,quality_flag,revision_flag,supersedes_observation_id,researcher_notes
obs_del_0052,global_people_total,Deloitte,ent_del_global,Deloitte organization,global_network,Global,,,,,,,,2011-06-01,2012-05-31,FY2012,2012,2012-05-31,"193,000",193000,,,people,count,units,,,,,,,,reported,reported,Total people/workforce across the Deloitte organization at the end of the reporting period.,,,,,,src_del_history,Global revenues and people table,"People: 193,000",manual_source_extraction,5,5,rounded,false,,Source reports a rounded value.
obs_del_0053,global_people_total,Deloitte,ent_del_global,Deloitte organization,global_network,Global,,,,,,,,2012-06-01,2013-05-31,FY2013,2013,2013-05-31,"200,000+",,200000,,people,count,units,,,,,,,,reported,reported,Total people/workforce across the Deloitte organization at the end of the reporting period.,,,,,,src_del_history,Global revenues and people table,"People: 200,000+",manual_source_extraction,5,5,lower_bound,false,,
obs_del_0054,global_people_total,Deloitte,ent_del_global,Deloitte organization,global_network,Global,,,,,,,,2013-06-01,2014-05-31,FY2014,2014,2014-05-31,"210,400",210400,,,people,count,units,,,,,,,,reported,reported,Total people/workforce across the Deloitte organization at the end of the reporting period.,,,,,,src_del_history,Global revenues and people table,"People: 210,400",manual_source_extraction,5,5,rounded,false,,Source reports a rounded value.
obs_del_0055,global_people_total,Deloitte,ent_del_global,Deloitte organization,global_network,Global,,,,,,,,2014-06-01,2015-05-31,FY2015,2015,2015-05-31,"225,351",225351,,,people,count,units,,,,,,,,reported,reported,Total people/workforce across the Deloitte organization at the end of the reporting period.,,,,,,src_del_metrics_2017,"performance table, people section","People: 225,351",manual_source_extraction,5,5,,false,,
obs_del_0056,global_people_total,Deloitte,ent_del_global,Deloitte organization,global_network,Global,,,,,,,,2015-06-01,2016-05-31,FY2016,2016,2016-05-31,"244,445",244445,,,people,count,units,,,,,,,,reported,reported,Total people/workforce across the Deloitte organization at the end of the reporting period.,,,,,,src_del_metrics_2017,"performance table, people section","People: 244,445",manual_source_extraction,5,5,,false,,
obs_del_0057,global_people_total,Deloitte,ent_del_global,Deloitte organization,global_network,Global,,,,,,,,2016-06-01,2017-05-31,FY2017,2017,2017-05-31,"263,924",263924,,,people,count,units,,,,,,,,reported,reported,Total people/workforce across the Deloitte organization at the end of the reporting period.,,,,,,src_del_metrics_2017,"performance table, people section","People: 263,924",manual_source_extraction,5,5,,false,,
obs_del_0058,global_people_total,Deloitte,ent_del_global,Deloitte organization,global_network,Global,,,,,,,,2017-06-01,2018-05-31,FY2018,2018,2018-05-31,"286,200",286200,,,people,count,units,,,,,,,,reported,reported,Total people/workforce across the Deloitte organization at the end of the reporting period.,,,,,,src_del_metrics_2019,"performance metrics, people graphic","People: 286,200",manual_source_extraction,5,5,rounded,false,,Source reports a rounded value.
obs_del_0059,global_people_total,Deloitte,ent_del_global,Deloitte organization,global_network,Global,,,,,,,,2018-06-01,2019-05-31,FY2019,2019,2019-05-31,"312,028",312028,,,people,count,units,,,,,,,,reported,reported,Total people/workforce across the Deloitte organization at the end of the reporting period.,,,,,,src_del_metrics_2021,"performance metrics, people graphic","People: 312,028",manual_source_extraction,5,5,,false,,
obs_del_0060,global_people_total,Deloitte,ent_del_global,Deloitte organization,global_network,Global,,,,,,,,2019-06-01,2020-05-31,FY2020,2020,2020-05-31,"334,800",334800,,,people,count,units,,,,,,,,reported,reported,Total people/workforce across the Deloitte organization at the end of the reporting period.,,,,,,src_del_metrics_2021,"PDF p.7, Total workforce","People: 334,800",manual_source_extraction,5,5,,false,,
obs_del_0061,global_people_total,Deloitte,ent_del_global,Deloitte organization,global_network,Global,,,,,,,,2020-06-01,2021-05-31,FY2021,2021,2021-05-31,"345,374",345374,,,people,count,units,,,,,,,,reported,reported,Total people/workforce across the Deloitte organization at the end of the reporting period.,,,,,,src_del_metrics_2021,"PDF p.7, Total workforce","People: 345,374",manual_source_extraction,5,5,,false,,
obs_del_0062,global_people_total,Deloitte,ent_del_global,Deloitte organization,global_network,Global,,,,,,,,2021-06-01,2022-05-31,FY2022,2022,2022-05-31,"411,951",411951,,,people,count,units,,,,,,,,reported,reported,Total people/workforce across the Deloitte organization at the end of the reporting period.,,,,,,src_del_metrics_2023,"PDF p.15, Total people","People: 411,951",manual_source_extraction,5,5,,false,,
obs_del_0063,global_people_total,Deloitte,ent_del_global,Deloitte organization,global_network,Global,,,,,,,,2022-06-01,2023-05-31,FY2023,2023,2023-05-31,"456,826",456826,,,people,count,units,,,,,,,,reported,reported,Total people/workforce across the Deloitte organization at the end of the reporting period.,,,,,,src_del_metrics_2023,"PDF p.15, Total people","People: 456,826",manual_source_extraction,5,5,superseded_by_later_comparative,true,,"Original FY2023 disclosure; a later comparative table reports 456,830."
obs_del_0066,global_people_total,Deloitte,ent_del_global,Deloitte organization,global_network,Global,,,,,,,,2022-06-01,2023-05-31,FY2023,2023,2023-05-31,"456,830",456830,,,people,count,units,,,,,,,,reported,reported,Total people across the Deloitte organization at the end of the reporting period.,,,,,,src_del_metrics_2025,"PDF p.7, People comparative table","FY2023 people: 456,830",manual_source_extraction,5,5,later_comparative_revision,true,obs_del_0063,Later comparative disclosure; differs from the original FY2023 report by four people.
obs_del_0064,global_people_total,Deloitte,ent_del_global,Deloitte organization,global_network,Global,,,,,,,,2023-06-01,2024-05-31,FY2024,2024,2024-05-31,"460,300",460300,,,people,count,units,,,,,,,,reported,reported,Total people/workforce across the Deloitte organization at the end of the reporting period.,,,,,,src_del_metrics_2025,"PDF p.7, People","People: 460,300",manual_source_extraction,5,5,,false,,
obs_del_0065,global_people_total,Deloitte,ent_del_global,Deloitte organization,global_network,Global,,,,,,,,2024-06-01,2025-05-31,FY2025,2025,2025-05-31,"473,050",473050,,,people,count,units,,,,,,,,reported,reported,Total people/workforce across the Deloitte organization at the end of the reporting period.,,,,,,src_del_metrics_2025,"PDF p.7, People","People: 473,050",manual_source_extraction,5,5,,false,,
obs_del_0033,global_revenue_growth_local_currency,Deloitte,ent_del_global,Deloitte organization,global_network,Global,,,,,,,,2009-06-01,2010-05-31,FY2010,2010,,0.0%,0,,,percent,percent,percent,,,,,,,,reported,reported,Year-over-year aggregate revenue growth on a local-currency basis.,,,,,,src_del_release_2010,press release revenue table and opening paragraphs,local-currency basis growth: 0.0%,manual_source_extraction,5,5,,false,,
obs_del_0034,global_revenue_growth_local_currency,Deloitte,ent_del_global,Deloitte organization,global_network,Global,,,,,,,,2010-06-01,2011-05-31,FY2011,2011,,7.7%,7.7,,,percent,percent,percent,,,,,,,,reported,reported,Year-over-year aggregate revenue growth on a local-currency basis.,,,,,,src_del_release_2011,press release revenue table and opening paragraphs,local-currency basis growth: 7.7%,manual_source_extraction,5,5,,false,,
obs_del_0035,global_revenue_growth_local_currency,Deloitte,ent_del_global,Deloitte organization,global_network,Global,,,,,,,,2011-06-01,2012-05-31,FY2012,2012,,8.3%,8.3,,,percent,percent,percent,,,,,,,,reported,reported,Year-over-year aggregate revenue growth on a local-currency basis.,,,,,,src_del_metrics_2014,"performance table, revenue and growth section",local-currency basis growth: 8.3%,manual_source_extraction,5,5,,false,,
obs_del_0036,global_revenue_growth_local_currency,Deloitte,ent_del_global,Deloitte organization,global_network,Global,,,,,,,,2012-06-01,2013-05-31,FY2013,2013,,5.6%,5.6,,,percent,percent,percent,,,,,,,,reported,reported,Year-over-year aggregate revenue growth on a local-currency basis.,,,,,,src_del_metrics_2014,"performance table, revenue and growth section",local-currency basis growth: 5.6%,manual_source_extraction,5,5,,false,,
obs_del_0037,global_revenue_growth_local_currency,Deloitte,ent_del_global,Deloitte organization,global_network,Global,,,,,,,,2013-06-01,2014-05-31,FY2014,2014,,6.5%,6.5,,,percent,percent,percent,,,,,,,,reported,reported,Year-over-year aggregate revenue growth on a local-currency basis.,,,,,,src_del_metrics_2014,"performance table, revenue and growth section",local-currency basis growth: 6.5%,manual_source_extraction,5,5,,false,,
obs_del_0038,global_revenue_growth_local_currency,Deloitte,ent_del_global,Deloitte organization,global_network,Global,,,,,,,,2014-06-01,2015-05-31,FY2015,2015,,7.6%,7.6,,,percent,percent,percent,,,,,,,,reported,reported,Year-over-year aggregate revenue growth on a local-currency basis.,,,,,,src_del_metrics_2017,"performance table, financial metrics section",local-currency basis growth: 7.6%,manual_source_extraction,5,5,,false,,
obs_del_0039,global_revenue_growth_local_currency,Deloitte,ent_del_global,Deloitte organization,global_network,Global,,,,,,,,2015-06-01,2016-05-31,FY2016,2016,,9.5%,9.5,,,percent,percent,percent,,,,,,,,reported,reported,Year-over-year aggregate revenue growth on a local-currency basis.,,,,,,src_del_metrics_2017,"performance table, financial metrics section",local-currency basis growth: 9.5%,manual_source_extraction,5,5,,false,,
obs_del_0040,global_revenue_growth_local_currency,Deloitte,ent_del_global,Deloitte organization,global_network,Global,,,,,,,,2016-06-01,2017-05-31,FY2017,2017,,7.1%,7.1,,,percent,percent,percent,,,,,,,,reported,reported,Year-over-year aggregate revenue growth on a local-currency basis.,,,,,,src_del_metrics_2017,"performance table, financial metrics section",local-currency basis growth: 7.1%,manual_source_extraction,5,5,,false,,
obs_del_0041,global_revenue_growth_local_currency,Deloitte,ent_del_global,Deloitte organization,global_network,Global,,,,,,,,2017-06-01,2018-05-31,FY2018,2018,,8.2%,8.2,,,percent,percent,percent,,,,,,,,reported,reported,Year-over-year aggregate revenue growth on a local-currency basis.,,,,,,src_del_metrics_2019,"performance metrics, business section",local-currency basis growth: 8.2%,manual_source_extraction,5,5,,false,,
obs_del_0042,global_revenue_growth_local_currency,Deloitte,ent_del_global,Deloitte organization,global_network,Global,,,,,,,,2018-06-01,2019-05-31,FY2019,2019,,9.4%,9.4,,,percent,percent,percent,,,,,,,,reported,reported,Year-over-year aggregate revenue growth on a local-currency basis.,,,,,,src_del_metrics_2019,"performance metrics, business section",local-currency basis growth: 9.4%,manual_source_extraction,5,5,,false,,
obs_del_0043,global_revenue_growth_local_currency,Deloitte,ent_del_global,Deloitte organization,global_network,Global,,,,,,,,2019-06-01,2020-05-31,FY2020,2020,,5.5%,5.5,,,percent,percent,percent,,,,,,,,reported,reported,Year-over-year aggregate revenue growth on a local-currency basis. The reported rate is based on continuing operations.,,,,,,src_del_metrics_2021,"PDF p.2, Business",local-currency basis growth: 5.5%,manual_source_extraction,5,5,continuing_operations_adjustment,false,,FY2020 local-currency growth excludes businesses sold and adjusts the FY2019 comparator; the report also gives an unadjusted 4.7% rate.
obs_del_0049,global_revenue_growth_local_currency,Deloitte,ent_del_global,Deloitte organization,global_network,Global,,,,,,,,2019-06-01,2020-05-31,FY2020,2020,,4.7%,4.7,,,percent,percent,percent,,,,,,,,reported,reported,FY2020 local-currency revenue growth without excluding businesses sold or adjusting the FY2019 comparator.,,,,,,src_del_metrics_2021,"PDF p.2, Business footnote 2","Without the adjustment, growth was 4.7 percent in local currency.",manual_source_extraction,4,5,supplementary_unadjusted_measure,false,,Supplementary unadjusted disclosure; do not use in place of the reported 5.5% continuing-operations series.
obs_del_0044,global_revenue_growth_local_currency,Deloitte,ent_del_global,Deloitte organization,global_network,Global,,,,,,,,2020-06-01,2021-05-31,FY2021,2021,,2.7%,2.7,,,percent,percent,percent,,,,,,,,reported,reported,Year-over-year aggregate revenue growth on a local-currency basis.,,,,,,src_del_metrics_2021,"PDF p.2, Business",local-currency basis growth: 2.7%,manual_source_extraction,5,5,,false,,
obs_del_0045,global_revenue_growth_local_currency,Deloitte,ent_del_global,Deloitte organization,global_network,Global,,,,,,,,2021-06-01,2022-05-31,FY2022,2022,,19.6%,19.6,,,percent,percent,percent,,,,,,,,reported,reported,Year-over-year aggregate revenue growth on a local-currency basis.,,,,,,src_del_metrics_2023,"PDF p.11, Business",local-currency basis growth: 19.6%,manual_source_extraction,5,5,,false,,
obs_del_0046,global_revenue_growth_local_currency,Deloitte,ent_del_global,Deloitte organization,global_network,Global,,,,,,,,2022-06-01,2023-05-31,FY2023,2023,,14.9%,14.9,,,percent,percent,percent,,,,,,,,reported,reported,Year-over-year aggregate revenue growth on a local-currency basis.,,,,,,src_del_metrics_2023,"PDF p.11, Business",local-currency basis growth: 14.9%,manual_source_extraction,5,5,,false,,
obs_del_0047,global_revenue_growth_local_currency,Deloitte,ent_del_global,Deloitte organization,global_network,Global,,,,,,,,2023-06-01,2024-05-31,FY2024,2024,,3.1%,3.1,,,percent,percent,percent,,,,,,,,reported,reported,Year-over-year aggregate revenue growth on a local-currency basis.,,,,,,src_del_metrics_2025,"PDF p.6, Business",local-currency basis growth: 3.1%,manual_source_extraction,5,5,,false,,
obs_del_0048,global_revenue_growth_local_currency,Deloitte,ent_del_global,Deloitte organization,global_network,Global,,,,,,,,2024-06-01,2025-05-31,FY2025,2025,,4.8%,4.8,,,percent,percent,percent,,,,,,,,reported,reported,Year-over-year aggregate revenue growth on a local-currency basis.,,,,,,src_del_metrics_2025,"PDF p.6, Business",local-currency basis growth: 4.8%,manual_source_extraction,5,5,,false,,
obs_del_0017,global_revenue_growth_reported,Deloitte,ent_del_global,Deloitte organization,global_network,Global,,,,,,,,2009-06-01,2010-05-31,FY2010,2010,,1.8%,1.8,,,percent,percent,percent,,,,,,,,reported,reported,Year-over-year aggregate revenue growth on a US-dollar basis.,,,,,,src_del_release_2010,press release revenue table and opening paragraphs,US-dollar basis growth: 1.8%,manual_source_extraction,5,5,,false,,
obs_del_0018,global_revenue_growth_reported,Deloitte,ent_del_global,Deloitte organization,global_network,Global,,,,,,,,2010-06-01,2011-05-31,FY2011,2011,,8.4%,8.4,,,percent,percent,percent,,,,,,,,reported,reported,Year-over-year aggregate revenue growth on a US-dollar basis.,,,,,,src_del_release_2011,press release revenue table and opening paragraphs,US-dollar basis growth: 8.4%,manual_source_extraction,5,5,,false,,
obs_del_0019,global_revenue_growth_reported,Deloitte,ent_del_global,Deloitte organization,global_network,Global,,,,,,,,2011-06-01,2012-05-31,FY2012,2012,,8.6%,8.6,,,percent,percent,percent,,,,,,,,reported,reported,Year-over-year aggregate revenue growth on a US-dollar basis.,,,,,,src_del_metrics_2014,"performance table, revenue and growth section",US-dollar basis growth: 8.6%,manual_source_extraction,5,5,,false,,
obs_del_0020,global_revenue_growth_reported,Deloitte,ent_del_global,Deloitte organization,global_network,Global,,,,,,,,2012-06-01,2013-05-31,FY2013,2013,,3.5%,3.5,,,percent,percent,percent,,,,,,,,reported,reported,Year-over-year aggregate revenue growth on a US-dollar basis.,,,,,,src_del_metrics_2014,"performance table, revenue and growth section",US-dollar basis growth: 3.5%,manual_source_extraction,5,5,,false,,
obs_del_0021,global_revenue_growth_reported,Deloitte,ent_del_global,Deloitte organization,global_network,Global,,,,,,,,2013-06-01,2014-05-31,FY2014,2014,,5.7%,5.7,,,percent,percent,percent,,,,,,,,reported,reported,Year-over-year aggregate revenue growth on a US-dollar basis.,,,,,,src_del_metrics_2014,"performance table, revenue and growth section",US-dollar basis growth: 5.7%,manual_source_extraction,5,5,,false,,
obs_del_0022,global_revenue_growth_reported,Deloitte,ent_del_global,Deloitte organization,global_network,Global,,,,,,,,2014-06-01,2015-05-31,FY2015,2015,,2.9%,2.9,,,percent,percent,percent,,,,,,,,reported,reported,Year-over-year aggregate revenue growth on a US-dollar basis.,,,,,,src_del_metrics_2017,"performance table, financial metrics section",US-dollar basis growth: 2.9%,manual_source_extraction,5,5,,false,,
obs_del_0023,global_revenue_growth_reported,Deloitte,ent_del_global,Deloitte organization,global_network,Global,,,,,,,,2015-06-01,2016-05-31,FY2016,2016,,4.4%,4.4,,,percent,percent,percent,,,,,,,,reported,reported,Year-over-year aggregate revenue growth on a US-dollar basis.,,,,,,src_del_metrics_2017,"performance table, financial metrics section",US-dollar basis growth: 4.4%,manual_source_extraction,5,5,,false,,
obs_del_0024,global_revenue_growth_reported,Deloitte,ent_del_global,Deloitte organization,global_network,Global,,,,,,,,2016-06-01,2017-05-31,FY2017,2017,,5.5%,5.5,,,percent,percent,percent,,,,,,,,reported,reported,Year-over-year aggregate revenue growth on a US-dollar basis.,,,,,,src_del_metrics_2017,"performance table, financial metrics section",US-dollar basis growth: 5.5%,manual_source_extraction,5,5,,false,,
obs_del_0025,global_revenue_growth_reported,Deloitte,ent_del_global,Deloitte organization,global_network,Global,,,,,,,,2017-06-01,2018-05-31,FY2018,2018,,11.3%,11.3,,,percent,percent,percent,,,,,,,,reported,reported,Year-over-year aggregate revenue growth on a US-dollar basis.,,,,,,src_del_metrics_2019,"performance metrics, business section",US-dollar basis growth: 11.3%,manual_source_extraction,5,5,,false,,
obs_del_0026,global_revenue_growth_reported,Deloitte,ent_del_global,Deloitte organization,global_network,Global,,,,,,,,2018-06-01,2019-05-31,FY2019,2019,,6.9%,6.9,,,percent,percent,percent,,,,,,,,reported,reported,Year-over-year aggregate revenue growth on a US-dollar basis.,,,,,,src_del_metrics_2019,"performance metrics, business section",US-dollar basis growth: 6.9%,manual_source_extraction,5,5,,false,,
obs_del_0027,global_revenue_growth_reported,Deloitte,ent_del_global,Deloitte organization,global_network,Global,,,,,,,,2019-06-01,2020-05-31,FY2020,2020,,3.9%,3.9,,,percent,percent,percent,,,,,,,,reported,reported,Year-over-year aggregate revenue growth on a US-dollar basis.,,,,,,src_del_metrics_2021,"PDF p.2, Business",US-dollar basis growth: 3.9%,manual_source_extraction,5,5,,false,,
obs_del_0028,global_revenue_growth_reported,Deloitte,ent_del_global,Deloitte organization,global_network,Global,,,,,,,,2020-06-01,2021-05-31,FY2021,2021,,5.5%,5.5,,,percent,percent,percent,,,,,,,,reported,reported,Year-over-year aggregate revenue growth on a US-dollar basis.,,,,,,src_del_metrics_2021,"PDF p.2, Business",US-dollar basis growth: 5.5%,manual_source_extraction,5,5,,false,,
obs_del_0029,global_revenue_growth_reported,Deloitte,ent_del_global,Deloitte organization,global_network,Global,,,,,,,,2021-06-01,2022-05-31,FY2022,2022,,18.1%,18.1,,,percent,percent,percent,,,,,,,,reported,reported,Year-over-year aggregate revenue growth on a US-dollar basis.,,,,,,src_del_metrics_2023,"PDF p.11, Business",US-dollar basis growth: 18.1%,manual_source_extraction,5,5,,false,,
obs_del_0030,global_revenue_growth_reported,Deloitte,ent_del_global,Deloitte organization,global_network,Global,,,,,,,,2022-06-01,2023-05-31,FY2023,2023,,9.3%,9.3,,,percent,percent,percent,,,,,,,,reported,reported,Year-over-year aggregate revenue growth on a US-dollar basis.,,,,,,src_del_metrics_2023,"PDF p.11, Business",US-dollar basis growth: 9.3%,manual_source_extraction,5,5,,false,,
obs_del_0031,global_revenue_growth_reported,Deloitte,ent_del_global,Deloitte organization,global_network,Global,,,,,,,,2023-06-01,2024-05-31,FY2024,2024,,3.6%,3.6,,,percent,percent,percent,,,,,,,,reported,reported,Year-over-year aggregate revenue growth on a US-dollar basis.,,,,,,src_del_metrics_2025,"PDF p.6, Business",US-dollar basis growth: 3.6%,manual_source_extraction,5,5,,false,,
obs_del_0032,global_revenue_growth_reported,Deloitte,ent_del_global,Deloitte organization,global_network,Global,,,,,,,,2024-06-01,2025-05-31,FY2025,2025,,4.9%,4.9,,,percent,percent,percent,,,,,,,,reported,reported,Year-over-year aggregate revenue growth on a US-dollar basis.,,,,,,src_del_metrics_2025,"PDF p.6, Business",US-dollar basis growth: 4.9%,manual_source_extraction,5,5,,false,,
obs_del_0122,global_revenue_region,Deloitte,ent_del_global,Deloitte organization,global_network,Global,Americas,Americas,,,,,,2014-06-01,2015-05-31,FY2015,2015,,US$18.3 billion,18.3,,,US$ billion,USD,billion,USD,18300000000,18300000000,,,,,reported,reported,Aggregate Deloitte organization revenue attributed to the source-defined Americas geographic region.,,,,,,src_del_metrics_2017,"performance table, financial metrics section",Americas: US$18.3 billion,manual_source_extraction,4,5,rounding_possible,false,,Regional scope follows Deloitte terminology; rounded regional values may not sum exactly to the reported global total.
obs_del_0124,global_revenue_region,Deloitte,ent_del_global,Deloitte organization,global_network,Global,Asia Pacific,Asia-Pacific,,,,,,2014-06-01,2015-05-31,FY2015,2015,,US$5.0 billion,5,,,US$ billion,USD,billion,USD,5000000000,5000000000,,,,,reported,reported,Aggregate Deloitte organization revenue attributed to the source-defined Asia Pacific geographic region.,,,,,,src_del_metrics_2017,"performance table, financial metrics section",Asia Pacific: US$5.0 billion,manual_source_extraction,4,5,rounding_possible,false,,Regional scope follows Deloitte terminology; rounded regional values may not sum exactly to the reported global total.
obs_del_0123,global_revenue_region,Deloitte,ent_del_global,Deloitte organization,global_network,Global,Europe/Middle East/Africa,"Europe, Middle East and Africa",,,,,,2014-06-01,2015-05-31,FY2015,2015,,US$11.9 billion,11.9,,,US$ billion,USD,billion,USD,11900000000,11900000000,,,,,reported,reported,Aggregate Deloitte organization revenue attributed to the source-defined Europe/Middle East/Africa geographic region.,,,,,,src_del_metrics_2017,"performance table, financial metrics section",Europe/Middle East/Africa: US$11.9 billion,manual_source_extraction,4,5,rounding_possible,false,,Regional scope follows Deloitte terminology; rounded regional values may not sum exactly to the reported global total.
obs_del_0125,global_revenue_region,Deloitte,ent_del_global,Deloitte organization,global_network,Global,Americas,Americas,,,,,,2015-06-01,2016-05-31,FY2016,2016,,US$19.3 billion,19.3,,,US$ billion,USD,billion,USD,19300000000,19300000000,,,,,reported,reported,Aggregate Deloitte organization revenue attributed to the source-defined Americas geographic region.,,,,,,src_del_metrics_2017,"performance table, financial metrics section",Americas: US$19.3 billion,manual_source_extraction,4,5,rounding_possible,false,,Regional scope follows Deloitte terminology; rounded regional values may not sum exactly to the reported global total.
obs_del_0127,global_revenue_region,Deloitte,ent_del_global,Deloitte organization,global_network,Global,Asia Pacific,Asia-Pacific,,,,,,2015-06-01,2016-05-31,FY2016,2016,,US$5.2 billion,5.2,,,US$ billion,USD,billion,USD,5200000000,5200000000,,,,,reported,reported,Aggregate Deloitte organization revenue attributed to the source-defined Asia Pacific geographic region.,,,,,,src_del_metrics_2017,"performance table, financial metrics section",Asia Pacific: US$5.2 billion,manual_source_extraction,4,5,rounding_possible,false,,Regional scope follows Deloitte terminology; rounded regional values may not sum exactly to the reported global total.
