observation_id,metric_id,firm_network,entity_id,entity_name,entity_scope,jurisdiction,geography_original,geography_canonical,service_line_original,service_line_canonical,industry_original,industry_canonical,client_id,period_start,period_end,fiscal_year_label,calendar_year,as_of_date,value_original_text,value_numeric,value_low,value_high,unit_original,unit_canonical,scale_original,currency_original,value_in_original_currency,value_usd_nominal,value_usd_constant_price,fx_rate_used,fx_rate_type,inflation_index_used,observation_status,reported_calculated_proxy_or_estimate,definition_from_source,formula_or_transformation,numerator_observation_ids,denominator_observation_ids,sample_size,population_size,source_id,source_locator,source_excerpt,extraction_method,comparability_score,confidence_score,quality_flag,revision_flag,supersedes_observation_id,researcher_notes
obs_del_0133,global_revenue_region,Deloitte,ent_del_global,Deloitte organization,global_network,Global,Asia Pacific,Asia-Pacific,,,,,,2017-06-01,2018-05-31,FY2018,2018,,US$6.6 billion,6.6,,,US$ billion,USD,billion,USD,6600000000,6600000000,,,,,reported,reported,Aggregate Deloitte organization revenue attributed to the source-defined Asia Pacific geographic region.,,,,,,src_del_metrics_2019,"performance metrics, business section",Asia Pacific: US$6.6 billion,manual_source_extraction,4,5,rounding_possible,false,,Regional scope follows Deloitte terminology; rounded regional values may not sum exactly to the reported global total.
obs_del_0132,global_revenue_region,Deloitte,ent_del_global,Deloitte organization,global_network,Global,Europe/Middle East/Africa,"Europe, Middle East and Africa",,,,,,2017-06-01,2018-05-31,FY2018,2018,,US$14.5 billion,14.5,,,US$ billion,USD,billion,USD,14500000000,14500000000,,,,,reported,reported,Aggregate Deloitte organization revenue attributed to the source-defined Europe/Middle East/Africa geographic region.,,,,,,src_del_metrics_2019,"performance metrics, business section",Europe/Middle East/Africa: US$14.5 billion,manual_source_extraction,4,5,rounding_possible,false,,Regional scope follows Deloitte terminology; rounded regional values may not sum exactly to the reported global total.
obs_del_0134,global_revenue_region,Deloitte,ent_del_global,Deloitte organization,global_network,Global,Americas,Americas,,,,,,2018-06-01,2019-05-31,FY2019,2019,,US$24.2 billion,24.2,,,US$ billion,USD,billion,USD,24200000000,24200000000,,,,,reported,reported,Aggregate Deloitte organization revenue attributed to the source-defined Americas geographic region.,,,,,,src_del_metrics_2019,"performance metrics, business section",Americas: US$24.2 billion,manual_source_extraction,4,5,rounding_possible,false,,Regional scope follows Deloitte terminology; rounded regional values may not sum exactly to the reported global total.
obs_del_0136,global_revenue_region,Deloitte,ent_del_global,Deloitte organization,global_network,Global,Asia Pacific,Asia-Pacific,,,,,,2018-06-01,2019-05-31,FY2019,2019,,US$7.1 billion,7.1,,,US$ billion,USD,billion,USD,7100000000,7100000000,,,,,reported,reported,Aggregate Deloitte organization revenue attributed to the source-defined Asia Pacific geographic region.,,,,,,src_del_metrics_2019,"performance metrics, business section",Asia Pacific: US$7.1 billion,manual_source_extraction,4,5,rounding_possible,false,,Regional scope follows Deloitte terminology; rounded regional values may not sum exactly to the reported global total.
obs_del_0135,global_revenue_region,Deloitte,ent_del_global,Deloitte organization,global_network,Global,Europe/Middle East/Africa,"Europe, Middle East and Africa",,,,,,2018-06-01,2019-05-31,FY2019,2019,,US$15.0 billion,15,,,US$ billion,USD,billion,USD,15000000000,15000000000,,,,,reported,reported,Aggregate Deloitte organization revenue attributed to the source-defined Europe/Middle East/Africa geographic region.,,,,,,src_del_metrics_2019,"performance metrics, business section",Europe/Middle East/Africa: US$15.0 billion,manual_source_extraction,4,5,rounding_possible,false,,Regional scope follows Deloitte terminology; rounded regional values may not sum exactly to the reported global total.
obs_del_0137,global_revenue_region,Deloitte,ent_del_global,Deloitte organization,global_network,Global,Americas,Americas,,,,,,2019-06-01,2020-05-31,FY2020,2020,,US$25.3 billion,25.3,,,US$ billion,USD,billion,USD,25300000000,25300000000,,,,,reported,reported,Aggregate Deloitte organization revenue attributed to the source-defined Americas geographic region.,,,,,,src_del_metrics_2021,"PDF p.2, Business",Americas: US$25.3 billion,manual_source_extraction,4,5,rounding_possible,false,,Regional scope follows Deloitte terminology; rounded regional values may not sum exactly to the reported global total.
obs_del_0139,global_revenue_region,Deloitte,ent_del_global,Deloitte organization,global_network,Global,Asia Pacific,Asia-Pacific,,,,,,2019-06-01,2020-05-31,FY2020,2020,,US$7.5 billion,7.5,,,US$ billion,USD,billion,USD,7500000000,7500000000,,,,,reported,reported,Aggregate Deloitte organization revenue attributed to the source-defined Asia Pacific geographic region.,,,,,,src_del_metrics_2021,"PDF p.2, Business",Asia Pacific: US$7.5 billion,manual_source_extraction,4,5,rounding_possible,false,,Regional scope follows Deloitte terminology; rounded regional values may not sum exactly to the reported global total.
obs_del_0138,global_revenue_region,Deloitte,ent_del_global,Deloitte organization,global_network,Global,Europe/Middle East/Africa,"Europe, Middle East and Africa",,,,,,2019-06-01,2020-05-31,FY2020,2020,,US$15.0 billion,15,,,US$ billion,USD,billion,USD,15000000000,15000000000,,,,,reported,reported,Aggregate Deloitte organization revenue attributed to the source-defined Europe/Middle East/Africa geographic region.,,,,,,src_del_metrics_2021,"PDF p.2, Business",Europe/Middle East/Africa: US$15.0 billion,manual_source_extraction,4,5,rounding_possible,false,,Regional scope follows Deloitte terminology; rounded regional values may not sum exactly to the reported global total.
obs_del_0140,global_revenue_region,Deloitte,ent_del_global,Deloitte organization,global_network,Global,Americas,Americas,,,,,,2020-06-01,2021-05-31,FY2021,2021,,US$25.2 billion,25.2,,,US$ billion,USD,billion,USD,25200000000,25200000000,,,,,reported,reported,Aggregate Deloitte organization revenue attributed to the source-defined Americas geographic region.,,,,,,src_del_metrics_2021,"PDF p.2, Business",Americas: US$25.2 billion,manual_source_extraction,4,5,rounding_possible,false,,Regional scope follows Deloitte terminology; rounded regional values may not sum exactly to the reported global total.
obs_del_0142,global_revenue_region,Deloitte,ent_del_global,Deloitte organization,global_network,Global,Asia Pacific,Asia-Pacific,,,,,,2020-06-01,2021-05-31,FY2021,2021,,US$8.5 billion,8.5,,,US$ billion,USD,billion,USD,8500000000,8500000000,,,,,reported,reported,Aggregate Deloitte organization revenue attributed to the source-defined Asia Pacific geographic region.,,,,,,src_del_metrics_2021,"PDF p.2, Business",Asia Pacific: US$8.5 billion,manual_source_extraction,4,5,rounding_possible,false,,Regional scope follows Deloitte terminology; rounded regional values may not sum exactly to the reported global total.
obs_del_0141,global_revenue_region,Deloitte,ent_del_global,Deloitte organization,global_network,Global,Europe/Middle East/Africa,"Europe, Middle East and Africa",,,,,,2020-06-01,2021-05-31,FY2021,2021,,US$16.7 billion,16.7,,,US$ billion,USD,billion,USD,16700000000,16700000000,,,,,reported,reported,Aggregate Deloitte organization revenue attributed to the source-defined Europe/Middle East/Africa geographic region.,,,,,,src_del_metrics_2021,"PDF p.2, Business",Europe/Middle East/Africa: US$16.7 billion,manual_source_extraction,4,5,rounding_possible,false,,Regional scope follows Deloitte terminology; rounded regional values may not sum exactly to the reported global total.
obs_del_0143,global_revenue_region,Deloitte,ent_del_global,Deloitte organization,global_network,Global,Americas,Americas,,,,,,2021-06-01,2022-05-31,FY2022,2022,,US$30.7 billion,30.7,,,US$ billion,USD,billion,USD,30700000000,30700000000,,,,,reported,reported,Aggregate Deloitte organization revenue attributed to the source-defined Americas geographic region.,,,,,,src_del_metrics_2023,"PDF p.11, Business",Americas: US$30.7 billion,manual_source_extraction,4,5,rounding_possible,false,,Regional scope follows Deloitte terminology; rounded regional values may not sum exactly to the reported global total.
obs_del_0145,global_revenue_region,Deloitte,ent_del_global,Deloitte organization,global_network,Global,Asia Pacific,Asia-Pacific,,,,,,2021-06-01,2022-05-31,FY2022,2022,,US$10.0 billion,10,,,US$ billion,USD,billion,USD,10000000000,10000000000,,,,,reported,reported,Aggregate Deloitte organization revenue attributed to the source-defined Asia Pacific geographic region.,,,,,,src_del_metrics_2023,"PDF p.11, Business",Asia Pacific: US$10.0 billion,manual_source_extraction,4,5,rounding_possible,false,,Regional scope follows Deloitte terminology; rounded regional values may not sum exactly to the reported global total.
obs_del_0144,global_revenue_region,Deloitte,ent_del_global,Deloitte organization,global_network,Global,Europe/Middle East/Africa,"Europe, Middle East and Africa",,,,,,2021-06-01,2022-05-31,FY2022,2022,,US$18.8 billion,18.8,,,US$ billion,USD,billion,USD,18800000000,18800000000,,,,,reported,reported,Aggregate Deloitte organization revenue attributed to the source-defined Europe/Middle East/Africa geographic region.,,,,,,src_del_metrics_2023,"PDF p.11, Business",Europe/Middle East/Africa: US$18.8 billion,manual_source_extraction,4,5,rounding_possible,false,,Regional scope follows Deloitte terminology; rounded regional values may not sum exactly to the reported global total.
obs_del_0146,global_revenue_region,Deloitte,ent_del_global,Deloitte organization,global_network,Global,Americas,Americas,,,,,,2022-06-01,2023-05-31,FY2023,2023,,US$35.9 billion,35.9,,,US$ billion,USD,billion,USD,35900000000,35900000000,,,,,reported,reported,Aggregate Deloitte organization revenue attributed to the source-defined Americas geographic region.,,,,,,src_del_metrics_2023,"PDF p.11, Business",Americas: US$35.9 billion,manual_source_extraction,4,5,rounding_possible,false,,Regional scope follows Deloitte terminology; rounded regional values may not sum exactly to the reported global total.
obs_del_0148,global_revenue_region,Deloitte,ent_del_global,Deloitte organization,global_network,Global,Asia Pacific,Asia-Pacific,,,,,,2022-06-01,2023-05-31,FY2023,2023,,US$10.0 billion,10,,,US$ billion,USD,billion,USD,10000000000,10000000000,,,,,reported,reported,Aggregate Deloitte organization revenue attributed to the source-defined Asia Pacific geographic region.,,,,,,src_del_metrics_2023,"PDF p.11, Business",Asia Pacific: US$10.0 billion,manual_source_extraction,4,5,rounding_possible,false,,Regional scope follows Deloitte terminology; rounded regional values may not sum exactly to the reported global total.
obs_del_0147,global_revenue_region,Deloitte,ent_del_global,Deloitte organization,global_network,Global,Europe/Middle East/Africa,"Europe, Middle East and Africa",,,,,,2022-06-01,2023-05-31,FY2023,2023,,US$19.1 billion,19.1,,,US$ billion,USD,billion,USD,19100000000,19100000000,,,,,reported,reported,Aggregate Deloitte organization revenue attributed to the source-defined Europe/Middle East/Africa geographic region.,,,,,,src_del_metrics_2023,"PDF p.11, Business",Europe/Middle East/Africa: US$19.1 billion,manual_source_extraction,4,5,rounding_possible,false,,Regional scope follows Deloitte terminology; rounded regional values may not sum exactly to the reported global total.
obs_del_0149,global_revenue_region,Deloitte,ent_del_global,Deloitte organization,global_network,Global,Americas,Americas,,,,,,2023-06-01,2024-05-31,FY2024,2024,,US$36.4 billion,36.4,,,US$ billion,USD,billion,USD,36400000000,36400000000,,,,,reported,reported,Aggregate Deloitte organization revenue attributed to the source-defined Americas geographic region.,,,,,,src_del_metrics_2025,"PDF p.6, Business",Americas: US$36.4 billion,manual_source_extraction,4,5,rounding_possible,false,,Regional scope follows Deloitte terminology; rounded regional values may not sum exactly to the reported global total.
obs_del_0151,global_revenue_region,Deloitte,ent_del_global,Deloitte organization,global_network,Global,Asia Pacific,Asia-Pacific,,,,,,2023-06-01,2024-05-31,FY2024,2024,,US$9.5 billion,9.5,,,US$ billion,USD,billion,USD,9500000000,9500000000,,,,,reported,reported,Aggregate Deloitte organization revenue attributed to the source-defined Asia Pacific geographic region.,,,,,,src_del_metrics_2025,"PDF p.6, Business",Asia Pacific: US$9.5 billion,manual_source_extraction,4,5,rounding_possible,false,,Regional scope follows Deloitte terminology; rounded regional values may not sum exactly to the reported global total.
obs_del_0150,global_revenue_region,Deloitte,ent_del_global,Deloitte organization,global_network,Global,Europe/Middle East/Africa,"Europe, Middle East and Africa",,,,,,2023-06-01,2024-05-31,FY2024,2024,,US$21.5 billion,21.5,,,US$ billion,USD,billion,USD,21500000000,21500000000,,,,,reported,reported,Aggregate Deloitte organization revenue attributed to the source-defined Europe/Middle East/Africa geographic region.,,,,,,src_del_metrics_2025,"PDF p.6, Business",Europe/Middle East/Africa: US$21.5 billion,manual_source_extraction,4,5,rounding_possible,false,,Regional scope follows Deloitte terminology; rounded regional values may not sum exactly to the reported global total.
obs_del_0152,global_revenue_region,Deloitte,ent_del_global,Deloitte organization,global_network,Global,Americas,Americas,,,,,,2024-06-01,2025-05-31,FY2025,2025,,US$38.8 billion,38.8,,,US$ billion,USD,billion,USD,38800000000,38800000000,,,,,reported,reported,Aggregate Deloitte organization revenue attributed to the source-defined Americas geographic region.,,,,,,src_del_metrics_2025,"PDF p.6, Business",Americas: US$38.8 billion,manual_source_extraction,4,5,rounding_possible,false,,Regional scope follows Deloitte terminology; rounded regional values may not sum exactly to the reported global total.
obs_del_0154,global_revenue_region,Deloitte,ent_del_global,Deloitte organization,global_network,Global,Asia Pacific,Asia-Pacific,,,,,,2024-06-01,2025-05-31,FY2025,2025,,US$9.8 billion,9.8,,,US$ billion,USD,billion,USD,9800000000,9800000000,,,,,reported,reported,Aggregate Deloitte organization revenue attributed to the source-defined Asia Pacific geographic region.,,,,,,src_del_metrics_2025,"PDF p.6, Business",Asia Pacific: US$9.8 billion,manual_source_extraction,4,5,rounding_possible,false,,Regional scope follows Deloitte terminology; rounded regional values may not sum exactly to the reported global total.
obs_del_0153,global_revenue_region,Deloitte,ent_del_global,Deloitte organization,global_network,Global,Europe/Middle East/Africa,"Europe, Middle East and Africa",,,,,,2024-06-01,2025-05-31,FY2025,2025,,US$22.0 billion,22,,,US$ billion,USD,billion,USD,22000000000,22000000000,,,,,reported,reported,Aggregate Deloitte organization revenue attributed to the source-defined Europe/Middle East/Africa geographic region.,,,,,,src_del_metrics_2025,"PDF p.6, Business",Europe/Middle East/Africa: US$22.0 billion,manual_source_extraction,4,5,rounding_possible,false,,Regional scope follows Deloitte terminology; rounded regional values may not sum exactly to the reported global total.
obs_pwc_0121,global_revenue_region,PwC,ent_pwc_network,PwC global network,global_network,Global,Asia,Asia-Pacific,,,,,,2014-07-01,2015-06-30,FY2015,2015,,"4,109",4109,,,US$ millions,USD,millions,USD,4109000000,4109000000,,,,,reported,reported,"Aggregated gross revenues of PwC firms in the source-defined geographic region, at average fiscal-year exchange rates.",value_numeric × 1000000,,,,,src_pwc_gar2015,"PDF p. 16, Figure 1","Asia: 4,109 (US$ millions).",manual_pdf_table_transcription,3,4,official_reported,false,,
obs_pwc_0122,global_revenue_region,PwC,ent_pwc_network,PwC global network,global_network,Global,Australasia and Pacific Islands,Asia-Pacific,,,,,,2014-07-01,2015-06-30,FY2015,2015,,"1,583",1583,,,US$ millions,USD,millions,USD,1583000000,1583000000,,,,,reported,reported,"Aggregated gross revenues of PwC firms in the source-defined geographic region, at average fiscal-year exchange rates.",value_numeric × 1000000,,,,,src_pwc_gar2015,"PDF p. 16, Figure 1","Australasia and Pacific Islands: 1,583 (US$ millions).",manual_pdf_table_transcription,3,4,official_reported,false,,
obs_pwc_0123,global_revenue_region,PwC,ent_pwc_network,PwC global network,global_network,Global,Central and Eastern Europe,Europe,,,,,,2014-07-01,2015-06-30,FY2015,2015,,716,716,,,US$ millions,USD,millions,USD,716000000,716000000,,,,,reported,reported,"Aggregated gross revenues of PwC firms in the source-defined geographic region, at average fiscal-year exchange rates.",value_numeric × 1000000,,,,,src_pwc_gar2015,"PDF p. 16, Figure 1",Central and Eastern Europe: 716 (US$ millions).,manual_pdf_table_transcription,3,4,official_reported,false,,
obs_pwc_0125,global_revenue_region,PwC,ent_pwc_network,PwC global network,global_network,Global,Middle East and Africa,Middle East and Africa,,,,,,2014-07-01,2015-06-30,FY2015,2015,,"1,304",1304,,,US$ millions,USD,millions,USD,1304000000,1304000000,,,,,reported,reported,"Aggregated gross revenues of PwC firms in the source-defined geographic region, at average fiscal-year exchange rates.",value_numeric × 1000000,,,,,src_pwc_gar2015,"PDF p. 16, Figure 1","Middle East and Africa: 1,304 (US$ millions).",manual_pdf_table_transcription,3,4,official_reported,false,,
obs_pwc_0126,global_revenue_region,PwC,ent_pwc_network,PwC global network,global_network,Global,North America and the Caribbean,Americas,,,,,,2014-07-01,2015-06-30,FY2015,2015,,"14,035",14035,,,US$ millions,USD,millions,USD,14035000000,14035000000,,,,,reported,reported,"Aggregated gross revenues of PwC firms in the source-defined geographic region, at average fiscal-year exchange rates.",value_numeric × 1000000,,,,,src_pwc_gar2015,"PDF p. 16, Figure 1","North America and the Caribbean: 14,035 (US$ millions).",manual_pdf_table_transcription,3,4,official_reported,false,,
obs_pwc_0127,global_revenue_region,PwC,ent_pwc_network,PwC global network,global_network,Global,South and Central America,Americas,,,,,,2014-07-01,2015-06-30,FY2015,2015,,958,958,,,US$ millions,USD,millions,USD,958000000,958000000,,,,,reported,reported,"Aggregated gross revenues of PwC firms in the source-defined geographic region, at average fiscal-year exchange rates.",value_numeric × 1000000,,,,,src_pwc_gar2015,"PDF p. 16, Figure 1",South and Central America: 958 (US$ millions).,manual_pdf_table_transcription,3,4,official_reported,false,,
obs_pwc_0124,global_revenue_region,PwC,ent_pwc_network,PwC global network,global_network,Global,Western Europe,Europe,,,,,,2014-07-01,2015-06-30,FY2015,2015,,"12,651",12651,,,US$ millions,USD,millions,USD,12651000000,12651000000,,,,,reported,reported,"Aggregated gross revenues of PwC firms in the source-defined geographic region, at average fiscal-year exchange rates.",value_numeric × 1000000,,,,,src_pwc_gar2015,"PDF p. 16, Figure 1","Western Europe: 12,651 (US$ millions).",manual_pdf_table_transcription,3,4,official_reported,false,,
obs_pwc_0128,global_revenue_region,PwC,ent_pwc_network,PwC global network,global_network,Global,Asia,Asia-Pacific,,,,,,2015-07-01,2016-06-30,FY2016,2016,,"4,391",4391,,,US$ millions,USD,millions,USD,4391000000,4391000000,,,,,reported,reported,"Aggregated gross revenues of PwC firms in the source-defined geographic region, at average fiscal-year exchange rates.",value_numeric × 1000000,,,,,src_pwc_gar2016,"PDF p. 58, Figure 9","Asia: 4,391 (US$ millions).",manual_pdf_table_transcription,3,4,official_reported,false,,
obs_pwc_0129,global_revenue_region,PwC,ent_pwc_network,PwC global network,global_network,Global,Australasia and Pacific Islands,Asia-Pacific,,,,,,2015-07-01,2016-06-30,FY2016,2016,,"1,452",1452,,,US$ millions,USD,millions,USD,1452000000,1452000000,,,,,reported,reported,"Aggregated gross revenues of PwC firms in the source-defined geographic region, at average fiscal-year exchange rates.",value_numeric × 1000000,,,,,src_pwc_gar2016,"PDF p. 58, Figure 9","Australasia and Pacific Islands: 1,452 (US$ millions).",manual_pdf_table_transcription,3,4,official_reported,false,,
obs_pwc_0130,global_revenue_region,PwC,ent_pwc_network,PwC global network,global_network,Global,Central and Eastern Europe,Europe,,,,,,2015-07-01,2016-06-30,FY2016,2016,,678,678,,,US$ millions,USD,millions,USD,678000000,678000000,,,,,reported,reported,"Aggregated gross revenues of PwC firms in the source-defined geographic region, at average fiscal-year exchange rates.",value_numeric × 1000000,,,,,src_pwc_gar2016,"PDF p. 58, Figure 9",Central and Eastern Europe: 678 (US$ millions).,manual_pdf_table_transcription,3,4,official_reported,false,,
obs_pwc_0132,global_revenue_region,PwC,ent_pwc_network,PwC global network,global_network,Global,Middle East and Africa,Middle East and Africa,,,,,,2015-07-01,2016-06-30,FY2016,2016,,"1,294",1294,,,US$ millions,USD,millions,USD,1294000000,1294000000,,,,,reported,reported,"Aggregated gross revenues of PwC firms in the source-defined geographic region, at average fiscal-year exchange rates.",value_numeric × 1000000,,,,,src_pwc_gar2016,"PDF p. 58, Figure 9","Middle East and Africa: 1,294 (US$ millions).",manual_pdf_table_transcription,3,4,official_reported,false,,
obs_pwc_0133,global_revenue_region,PwC,ent_pwc_network,PwC global network,global_network,Global,North America and the Caribbean,Americas,,,,,,2015-07-01,2016-06-30,FY2016,2016,,"14,916",14916,,,US$ millions,USD,millions,USD,14916000000,14916000000,,,,,reported,reported,"Aggregated gross revenues of PwC firms in the source-defined geographic region, at average fiscal-year exchange rates.",value_numeric × 1000000,,,,,src_pwc_gar2016,"PDF p. 58, Figure 9","North America and the Caribbean: 14,916 (US$ millions).",manual_pdf_table_transcription,3,4,official_reported,false,,
obs_pwc_0134,global_revenue_region,PwC,ent_pwc_network,PwC global network,global_network,Global,South and Central America,Americas,,,,,,2015-07-01,2016-06-30,FY2016,2016,,826,826,,,US$ millions,USD,millions,USD,826000000,826000000,,,,,reported,reported,"Aggregated gross revenues of PwC firms in the source-defined geographic region, at average fiscal-year exchange rates.",value_numeric × 1000000,,,,,src_pwc_gar2016,"PDF p. 58, Figure 9",South and Central America: 826 (US$ millions).,manual_pdf_table_transcription,3,4,official_reported,false,,
obs_pwc_0131,global_revenue_region,PwC,ent_pwc_network,PwC global network,global_network,Global,Western Europe,Europe,,,,,,2015-07-01,2016-06-30,FY2016,2016,,"12,339",12339,,,US$ millions,USD,millions,USD,12339000000,12339000000,,,,,reported,reported,"Aggregated gross revenues of PwC firms in the source-defined geographic region, at average fiscal-year exchange rates.",value_numeric × 1000000,,,,,src_pwc_gar2016,"PDF p. 58, Figure 9","Western Europe: 12,339 (US$ millions).",manual_pdf_table_transcription,3,4,official_reported,false,,
obs_pwc_0135,global_revenue_region,PwC,ent_pwc_network,PwC global network,global_network,Global,Americas,Americas,,,,,,2016-07-01,2017-06-30,FY2017,2017,,"16,800",16800,,,US$ millions,USD,millions,USD,16800000000,16800000000,,,,,reported,reported,"Aggregated gross revenues of PwC firms in the source-defined geographic region, at average fiscal-year exchange rates.",value_numeric × 1000000,,,,,src_pwc_rev2017,"PDF p. 5, geographic-region table","Americas: 16,800 (US$ millions).",manual_pdf_table_transcription,3,4,official_reported,false,,
