observation_id,metric_id,firm_network,entity_id,entity_name,entity_scope,jurisdiction,geography_original,geography_canonical,service_line_original,service_line_canonical,industry_original,industry_canonical,client_id,period_start,period_end,fiscal_year_label,calendar_year,as_of_date,value_original_text,value_numeric,value_low,value_high,unit_original,unit_canonical,scale_original,currency_original,value_in_original_currency,value_usd_nominal,value_usd_constant_price,fx_rate_used,fx_rate_type,inflation_index_used,observation_status,reported_calculated_proxy_or_estimate,definition_from_source,formula_or_transformation,numerator_observation_ids,denominator_observation_ids,sample_size,population_size,source_id,source_locator,source_excerpt,extraction_method,comparability_score,confidence_score,quality_flag,revision_flag,supersedes_observation_id,researcher_notes
obs_kpmg_0034,global_revenue_growth_local_currency,KPMG,ent_kpmg_global,KPMG global organization,global_network,Global,,,,,,,,2024-10-01,2025-09-30,FY2025,2025,,5.1%,5.1,,,percent,percent,,,,,,,,,reported,reported,Continuing-operations local-currency growth at consistent exchange rates.,,,,,,src_kpmg_fy25,Opening paragraph and embedded tables,Local growth 5.1%,embedded_infogram_json,3,4,,false,,
obs_kpmg_0035,global_revenue_growth_usd,KPMG,ent_kpmg_global,KPMG global organization,global_network,Global,,,,,,,,2024-10-01,2025-09-30,FY2025,2025,,5.4%,5.4,,,percent,percent,,,,,,,,,reported,reported,Continuing-operations US-dollar growth derived by the firm from unrounded values.,,,,,,src_kpmg_fy25,Opening paragraph and embedded tables,US$ growth 5.4%,embedded_infogram_json,3,4,,false,,
obs_kpmg_0036,global_people_total,KPMG,ent_kpmg_global,KPMG global organization,global_network,Global,,,,,,,,2009-10-01,2010-09-30,FY2010,2010,,not found after search,,,,people,people,,,,,,,,,not_found_after_search,,Missing after documented search; timing and population definition are unavailable.,,,,,,src_kpmg_ar2011,Annual review searched,No defensible FY2010 workforce total located.,manual_web_text,1,4,,false,,See search_kpmg_0001.
obs_kpmg_0037,global_people_total,KPMG,ent_kpmg_global,KPMG global organization,global_network,Global,,,,,,,,2010-10-01,2011-09-30,FY2011,2011,,not found after search,,,,people,people,,,,,,,,,not_found_after_search,,Missing after documented search; timing and population definition are unavailable.,,,,,,src_kpmg_ar2011,Annual review and official 2012 publications searched,No value with an explicit FY2011 timing basis located.,manual_web_text,1,4,,false,,Official 2012 publications say 145000 people but do not establish the number as FY2011 average or period-end; see search_kpmg_0002.
obs_kpmg_0038,global_people_total,KPMG,ent_kpmg_global,KPMG global organization,global_network,Global,,,,,,,,2011-10-01,2012-09-30,FY2012,2012,,152390,152390,,,people,people,,,,,,,,,reported,reported,Source table total people; timing basis not explicit in the cited table.,,,,,,src_kpmg_ar2013,"PDF p.29, People table",FY12 total 152390,manual_web_text,3,4,,false,,
obs_kpmg_0039,global_people_total,KPMG,ent_kpmg_global,KPMG global organization,global_network,Global,,,,,,,,2012-10-01,2013-09-30,FY2013,2013,,155180,155180,,,people,people,,,,,,,,,reported,reported,Source table total people; timing basis not explicit in the cited table.,,,,,,src_kpmg_ar2013,"PDF p.29, People table",FY13 total 155180,manual_web_text,3,4,,false,,
obs_kpmg_0040,global_people_total,KPMG,ent_kpmg_global,KPMG global organization,global_network,Global,,,,,,,,2013-10-01,2014-09-30,FY2014,2014,,162031,162031,,,people,people,,,,,,,,,reported,reported,Average FTE during the fiscal year.,,,,,,src_kpmg_ar2014,"PDF p.38, People table",FY14 total 162031,manual_web_text,3,4,,false,,
obs_kpmg_0041,global_people_total,KPMG,ent_kpmg_global,KPMG global organization,global_network,Global,,,,,,,,2014-10-01,2015-09-30,FY2015,2015,,173965,173965,,,people,people,,,,,,,,,reported,reported,Average FTE during the fiscal year.,,,,,,src_kpmg_ar2015,"PDF p.37 and p.40, People",FY15 total 173965,visual_pdf_table,3,4,,false,,
obs_kpmg_0042,global_people_total,KPMG,ent_kpmg_global,KPMG global organization,global_network,Global,,,,,,,,2015-10-01,2016-09-30,FY2016,2016,,188982,188982,,,people,people,,,,,,,,,reported,reported,Average FTE during the fiscal year.,,,,,,src_kpmg_ar2016,"PDF p.39, People",188982 people worldwide,manual_web_text,3,4,,false,,
obs_kpmg_0043,global_people_total,KPMG,ent_kpmg_global,KPMG global organization,global_network,Global,,,,,,,,2016-10-01,2017-09-30,FY2017,2017,,197263,197263,,,people,people,,,,,,,,,reported,reported,Average FTE during the fiscal year.,,,,,,src_kpmg_ar2017,"PDF p.40 and p.43, People",197263 people,manual_web_text,3,4,,false,,
obs_kpmg_0044,global_people_total,KPMG,ent_kpmg_global,KPMG global organization,global_network,Global,,,,,,,,2017-10-01,2018-09-30,FY2018,2018,,"207,000",207000,,,people,people,,,,,,,,,reported,reported,Average FTE during the fiscal year; value is rounded as published.,,,,,,src_kpmg_fy18,"PDF p.1-p.2, workforce highlights",record-high of 207000 people,manual_web_text,3,4,,false,,
obs_kpmg_0045,global_people_total,KPMG,ent_kpmg_global,KPMG global organization,global_network,Global,,,,,,,,2018-10-01,2019-09-30,FY2019,2019,,219281,219281,,,people,people,,,,,,,,,reported,reported,Source-described global people count; report should be rechecked for average/period-end timing.,,,,,,src_kpmg_ar2019,"PDF p.49, FY19 summary",People 219281,official_search_index,3,4,verify_pdf_on_refresh,false,,
obs_kpmg_0046,global_people_total,KPMG,ent_kpmg_global,KPMG global organization,global_network,Global,,,,,,,,2019-10-01,2020-09-30,FY2020,2020,,226882,226882,,,people,people,,,,,,,,,reported,reported,Average FTE during FY2020.,,,,,,src_kpmg_fy21,"Notes to editors, comparative average FTE",226882 reported in FY20,manual_web_text,3,4,,false,,
obs_kpmg_0047,global_people_total,KPMG,ent_kpmg_global,KPMG global organization,global_network,Global,,,,,,,,2020-10-01,2021-09-30,FY2021,2021,,230477,230477,,,people,people,,,,,,,,,reported,reported,Average FTE during FY2021.,,,,,,src_kpmg_fy21,Notes to editors,average FTE for FY21 was 230477,manual_web_text,3,4,average_fte,false,,
obs_kpmg_0048,global_people_total,KPMG,ent_kpmg_global,KPMG global organization,global_network,Global,,,,,,,,2020-10-01,2021-09-30,FY2021,2021,2021-09-30,"more than 236,000",,236000,,people,people,,,,,,,,,reported,reported,Period-end partners and employees as of 30 September 2021; source provides only a lower-bound rounded value.,,,,,,src_kpmg_fy21,Our people define who we are,more than 236000 partners and employees,manual_web_text,3,4,lower_bound,false,,
obs_kpmg_0049,global_people_total,KPMG,ent_kpmg_global,KPMG global organization,global_network,Global,,,,,,,,2021-10-01,2022-09-30,FY2022,2022,2022-09-30,265646,265646,,,people,people,,,,,,,,,reported,reported,Partners and staff employed as of 30 September 2022.,,,,,,src_kpmg_fy23,"Headcount table, FY22 comparative",FY22 total 265646,manual_web_text,3,4,,false,,
obs_kpmg_0050,global_people_total,KPMG,ent_kpmg_global,KPMG global organization,global_network,Global,,,,,,,,2022-10-01,2023-09-30,FY2023,2023,2023-09-30,273424,273424,,,people,people,,,,,,,,,reported,reported,Partners and staff employed as of 30 September 2023.,,,,,,src_kpmg_fy23,Headcount table,FY23 total 273424,manual_web_text,3,4,,false,,
obs_kpmg_0051,global_people_total,KPMG,ent_kpmg_global,KPMG global organization,global_network,Global,,,,,,,,2023-10-01,2024-09-30,FY2024,2024,2024-09-30,275288,275288,,,people,people,,,,,,,,,reported,reported,Partners and staff employed as of 30 September 2024.,,,,,,src_kpmg_fy24,Headcount table,FY24 total 275288,manual_web_text,3,4,exclude_from_primary,false,,FY25 release later supplied a restated continuing-operations FY24 comparison.
obs_kpmg_0052,global_people_total,KPMG,ent_kpmg_global,KPMG global organization,global_network,Global,,,,,,,,2023-10-01,2024-09-30,FY2024,2024,2024-09-30,271230,271230,,,people,people,,,,,,,,,reported,reported,FY24 headcount restated on a continuing-operations basis.,,,,,,src_kpmg_fy25,Embedded Headcount Region table,FY24 total 271230,embedded_infogram_json,3,4,,true,obs_kpmg_0051,
obs_kpmg_0053,global_people_total,KPMG,ent_kpmg_global,KPMG global organization,global_network,Global,,,,,,,,2024-10-01,2025-09-30,FY2025,2025,2025-09-30,276030,276030,,,people,people,,,,,,,,,reported,reported,Partners and staff employed as of 30 September 2025.,,,,,,src_kpmg_fy25,Talent section and embedded headcount tables,FY25 total 276030,embedded_infogram_json,3,4,,false,,
obs_kpmg_0054,global_revenue_service_line,KPMG,ent_kpmg_global,KPMG global organization,global_network,Global,,,Audit,audit_assurance_attest,,,,2014-10-01,2015-09-30,FY2015,2015,,US$10.03 billion,10.03,,,US$ billion,USD_millions,billion,USD,10030.0,10030.0,,,,,reported,reported,Source-defined global member-firm revenue component.,,,,,,src_kpmg_ar2015,"PDF p.39, By function",Audit 10.03,visual_pdf_table,3,4,,false,,
obs_kpmg_0055,global_revenue_service_line,KPMG,ent_kpmg_global,KPMG global organization,global_network,Global,,,Tax,tax_legal,,,,2014-10-01,2015-09-30,FY2015,2015,,US$5.31 billion,5.31,,,US$ billion,USD_millions,billion,USD,5310.0,5310.0,,,,,reported,reported,Source-defined global member-firm revenue component.,,,,,,src_kpmg_ar2015,"PDF p.39, By function",Tax 5.31,visual_pdf_table,3,4,,false,,
obs_kpmg_0056,global_revenue_service_line,KPMG,ent_kpmg_global,KPMG global organization,global_network,Global,,,Advisory,combined_not_separable,,,,2014-10-01,2015-09-30,FY2015,2015,,US$9.1 billion,9.1,,,US$ billion,USD_millions,billion,USD,9100.0,9100.0,,,,,reported,reported,Source-defined global member-firm revenue component.,,,,,,src_kpmg_ar2015,"PDF p.39, By function",Advisory 9.1,visual_pdf_table,3,4,,false,,
obs_kpmg_0057,global_revenue_service_line,KPMG,ent_kpmg_global,KPMG global organization,global_network,Global,,,Audit,audit_assurance_attest,,,,2015-10-01,2016-09-30,FY2016,2016,,US$10.12 billion,10.12,,,US$ billion,USD_millions,billion,USD,10120.0,10120.0,,,,,reported,reported,Source-defined global member-firm revenue component.,,,,,,src_kpmg_ar2016,"PDF p.36, By function",Audit 10.12,manual_web_text,3,4,,false,,
obs_kpmg_0058,global_revenue_service_line,KPMG,ent_kpmg_global,KPMG global organization,global_network,Global,,,Tax,tax_legal,,,,2015-10-01,2016-09-30,FY2016,2016,,US$5.56 billion,5.56,,,US$ billion,USD_millions,billion,USD,5560.0,5560.0,,,,,reported,reported,Source-defined global member-firm revenue component.,,,,,,src_kpmg_ar2016,"PDF p.36, By function",Tax 5.56,manual_web_text,3,4,,false,,
obs_kpmg_0059,global_revenue_service_line,KPMG,ent_kpmg_global,KPMG global organization,global_network,Global,,,Advisory,combined_not_separable,,,,2015-10-01,2016-09-30,FY2016,2016,,US$9.74 billion,9.74,,,US$ billion,USD_millions,billion,USD,9740.0,9740.0,,,,,reported,reported,Source-defined global member-firm revenue component.,,,,,,src_kpmg_ar2016,"PDF p.36, By function",Advisory 9.74,manual_web_text,3,4,,false,,
obs_kpmg_0060,global_revenue_service_line,KPMG,ent_kpmg_global,KPMG global organization,global_network,Global,,,Audit,audit_assurance_attest,,,,2016-10-01,2017-09-30,FY2017,2017,,US$10.39 billion,10.39,,,US$ billion,USD_millions,billion,USD,10390.0,10390.0,,,,,reported,reported,Source-defined global member-firm revenue component.,,,,,,src_kpmg_ar2017,"PDF p.40, Function",Audit 10.39,manual_web_text,3,4,,false,,
obs_kpmg_0061,global_revenue_service_line,KPMG,ent_kpmg_global,KPMG global organization,global_network,Global,,,Tax,tax_legal,,,,2016-10-01,2017-09-30,FY2017,2017,,US$5.83 billion,5.83,,,US$ billion,USD_millions,billion,USD,5830.0,5830.0,,,,,reported,reported,Source-defined global member-firm revenue component.,,,,,,src_kpmg_ar2017,"PDF p.40, Function",Tax 5.83,manual_web_text,3,4,,false,,
obs_kpmg_0062,global_revenue_service_line,KPMG,ent_kpmg_global,KPMG global organization,global_network,Global,,,Advisory,combined_not_separable,,,,2016-10-01,2017-09-30,FY2017,2017,,US$10.18 billion,10.18,,,US$ billion,USD_millions,billion,USD,10180.0,10180.0,,,,,reported,reported,Source-defined global member-firm revenue component.,,,,,,src_kpmg_ar2017,"PDF p.40, Function",Advisory 10.18,manual_web_text,3,4,,false,,
obs_kpmg_0063,global_revenue_service_line,KPMG,ent_kpmg_global,KPMG global organization,global_network,Global,,,Audit,audit_assurance_attest,,,,2017-10-01,2018-09-30,FY2018,2018,,US$11.15 billion,11.15,,,US$ billion,USD_millions,billion,USD,11150.0,11150.0,,,,,reported,reported,Source-defined global member-firm revenue component.,,,,,,src_kpmg_fy18,"PDF p.4, Functions table",Audit 11.15,manual_web_text,3,4,,false,,
obs_kpmg_0064,global_revenue_service_line,KPMG,ent_kpmg_global,KPMG global organization,global_network,Global,,,Tax,tax_legal,,,,2017-10-01,2018-09-30,FY2018,2018,,US$6.34 billion,6.34,,,US$ billion,USD_millions,billion,USD,6340.0,6340.0,,,,,reported,reported,Source-defined global member-firm revenue component.,,,,,,src_kpmg_fy18,"PDF p.4, Functions table",Tax 6.34,manual_web_text,3,4,,false,,
